episode,reward,avg_reward,epsilon,duration
374,-303.5566132873297,-745.45886639878,0.1534024157688821,2.6711995601654053
375,-354.3097294405103,-746.164156698285,0.1526354036900377,4.805578947067261
376,-473.59460285902026,-748.8426993713141,0.1518722266715875,4.034561634063721
377,-310.8870713658631,-748.7001008493066,0.1511128655382295,2.516775369644165
378,-724.8761869791895,-752.6325521369449,0.1503573012105384,4.947115659713745
379,-621.7886836279183,-754.882521066597,0.1496055147044857,4.194965124130249
380,-778.3383611164987,-759.3959681956528,0.1488574871309632,3.402673959732056
381,-228.7687459843233,-758.5971686519462,0.1481131996953084,4.981714248657227
382,-189.2422581654042,-757.925639301442,0.1473726336968319,4.93102240562439
383,-225.15205837432296,-756.9583338368631,0.1466357705283477,4.9289140701293945
384,-357.4847848773003,-758.5678803080267,0.145902591675706,2.6729748249053955
385,-162.17205230630935,-758.2224122667146,0.1451730787173275,4.958549737930298
386,-237.0319670759141,-758.4178086942269,0.1444472133237408,4.985875368118286
387,-416.3653273649514,-758.7934353606778,0.1437249772571221,3.156844139099121
388,-188.2039171367884,-757.7544306600842,0.1430063523708365,4.931854963302612
389,-178.73999178353696,-757.4707083762904,0.1422913206089823,4.952700138092041
390,-294.60021361652764,-765.1127993474345,0.1415798640059374,4.943429470062256
391,-262.9018421912566,-764.6916470672472,0.1408719646859077,4.95543360710144
392,-239.29026689790192,-764.6612266288049,0.1401676048624782,4.92772364616394
393,-616.8618023760616,-766.1713126266172,0.1394667668381658,2.6300759315490723
394,-379.4518077265472,-765.8618407313603,0.138769433003975,4.96005129814148
395,-371.1326886072755,-773.4904671509343,0.1380755858389551,4.919406890869141
396,381.4306366041303,-765.2530356511513,0.1373852079097603,2.1880087852478027
397,495.29338760264216,-758.1897519696171,0.1366982818702115,1.7734413146972656
398,599.9305659882724,-749.7358662171887,0.1360147904608604,1.4169838428497314
399,542.0882394123822,-749.2917297924536,0.1353347165085562,1.5044610500335691
400,388.8383315593004,-742.5194968171645,0.1346580429260134,2.399517059326172
401,-477.4688495540992,-743.9439500381372,0.1339847527113833,2.871103286743164
402,-290.6382179934532,-743.2843806105986,0.1333148289478264,1.808945894241333
403,522.5092413563282,-743.5851066843815,0.1326482548030872,1.646545648574829
404,-203.87899194583292,-741.664987374442,0.1319850135290718,4.989033460617065
405,570.2404198884964,-739.1374281666151,0.1313250884614265,1.545809268951416
406,567.4026967488229,-730.5732367673985,0.1306684630191193,1.6016528606414795
407,576.5515682246536,-721.960572726643,0.1300151207040237,1.4726104736328125
408,522.8182920895517,-714.1985883313514,0.1293650451005036,1.761028528213501
409,540.875398606807,-711.8139385516739,0.1287182198750011,1.7676239013671875
410,574.7670732259751,-702.9932989387012,0.1280746287756261,1.4683334827423096
411,131.14915376119313,-697.0899683561161,0.1274342556317479,2.7765581607818604
412,513.9441343821585,-689.0015000624938,0.1267970843535892,1.9428153038024905
413,-408.5952223189176,-690.9839690903484,0.1261630989318213,3.074652910232544
414,581.2908847048878,-687.0908098578362,0.1255322834371622,1.42663311958313
415,-152.4639348715544,-691.782861023227,0.1249046220199763,1.0983681678771973
416,606.7610928684473,-680.4959716623334,0.1242800989098765,1.443152666091919
417,650.4645287960768,-676.1784261861316,0.1236586984153271,1.094026803970337
418,691.9682150498032,-670.9983350922785,0.1230404049232504,1.0655570030212402
419,616.5643431931734,-667.0831018297619,0.1224252028986342,1.1795856952667236
420,-353.1411771014333,-674.6328043529637,0.121813076884141,1.2811048030853271
421,-541.0837963979691,-675.5380142034724,0.1212040114997203,2.882365703582764
422,-119.0144838117063,-680.2841779436677,0.1205979914422217,1.2318840026855469
423,608.5385195367038,-636.2458446131778,0.1199950014850106,1.33158278465271
424,-575.6202113062143,-645.8245709676502,0.1193950264775855,1.1065926551818848
425,-176.15708079487086,-631.4121967178864,0.1187980513451976,1.1595232486724854
426,511.65466433912513,-619.7551373768506,0.1182040610884716,1.8718197345733645
427,-197.77792431265115,-618.1226395966207,0.1176130407830293,1.3274765014648438
428,652.1621696479618,-591.69943230371,0.1170249755791141,0.961618423461914
429,661.9069831945002,-568.0695646808576,0.1164398507012185,0.9542405605316162
430,-271.35875335261227,-550.719996806169,0.1158576514477124,1.2173190116882324
431,658.1568240240216,-516.6441933111942,0.1152783631904739,1.1195356845855713
432,-228.58501338809728,-491.9819370712248,0.1147019713745215,1.2649588584899902
433,602.0773822493851,-449.5657745606285,0.1141284615176489,1.385141134262085
434,-401.1324737325311,-400.9502678287309,0.1135578192100607,1.5149564743041992
435,691.8860297180712,-390.72741268881606,0.1129900301140103,0.958489179611206
436,628.8541434124112,-381.4030715518539,0.1124250799634403,1.3557167053222656
437,-221.30731337741017,-340.39966722745646,0.1118629545636231,1.2580113410949707
438,-234.64625532850624,-338.8522234193255,0.111303639790805,1.272540807723999
439,-178.07784592583775,-302.8901508253012,0.1107471215918509,1.2535431385040283
440,-290.47939022481444,-283.5986257829555,0.1101933859838917,1.3361594676971436
441,-399.6346796475351,-225.2692006635889,0.1096424190539722,1.133378267288208
442,632.8836716011167,-211.88072241136047,0.1090942069587024,1.3102078437805176
443,646.0010143496096,-180.5712964084856,0.1085487359239089,1.124301195144653
444,-374.8373100042343,-160.05537014636394,0.1080059922442893,1.004805564880371
445,609.8842969365418,-135.07176171102742,0.1074659622830679,1.3090927600860596
446,-233.0754961170256,-126.5086517413724,0.1069286324716525,1.5997602939605713
447,637.0105198040604,-112.99100238229518,0.1063939893092943,1.2829220294952393
448,-306.2223297610879,-104.77908121484516,0.1058620193627478,1.5175139904022217
449,645.7667132742703,-86.40694226008092,0.105332709265934,1.1070358753204346
450,599.109397635609,-72.50794139611531,0.1048060457196044,1.4085099697113037
451,612.3215444542468,-56.36971093077026,0.1042820154910064,1.2458059787750244
452,607.6199324332177,-39.46109059991315,0.1037606054135513,1.5385279655456543
453,592.4011973746121,-23.582257828012096,0.1032418023864836,1.3399579524993896
454,627.2940710872412,-15.505858364261671,0.1027255933745511,1.2283220291137695
455,611.9061778753996,-3.3066596072595407,0.1022119654076784,1.4731194972991943
456,597.6557537324727,8.276382877031347,0.10170090558064,1.3472576141357422
457,-226.04394103437664,14.767081262007355,0.1011924010527368,1.3024098873138428
458,-391.2160867966712,17.253247340299186,0.1006864390474731,1.3311970233917236
459,642.4068456679582,29.046423452297223,0.1001830068522357,1.1511032581329346
460,641.8054777882993,40.62412535143643,0.0996820918179746,1.2328016757965088
461,611.5376901380718,49.52891449339314,0.0991836813588847,1.3961992263793943
462,-272.61600598916414,50.84852487608416,0.0986877629520903,1.583024978637695
463,-337.3562276236713,51.09188173450155,0.0981943241373298,1.6779718399047852
464,-205.62227091491212,51.42706701709701,0.0977033525166432,1.165637731552124
465,-333.166415630281,51.01063492513074,0.09721483575406,1.843671798706055
466,-177.83268362134694,52.14495837799085,0.0967287615752896,1.322815179824829
467,-310.2195596985519,53.113703580386925,0.0962451177674132,1.5708327293395996
468,644.7151631169021,62.73766202881932,0.0957638921785761,1.1992225646972656
469,-327.2407443627715,64.28925560440867,0.0952850727176832,1.6082103252410889
470,-322.3588413693011,65.48919037003068,0.0948086473540948,3.057886838912964
471,-670.1090312063694,61.823929259553545,0.0943346041173244,1.5473086833953855
472,-200.4838184401393,64.14312771499903,0.0938629310967377,1.4007411003112793
473,-234.86783693954348,64.91363199398666,0.093393616441254,1.5987277030944824
474,-569.5495312485843,62.25370281437411,0.0929266483590478,3.41243839263916
475,-86817.35217824132,-802.3767216736338,0.0924620151172525,4.934399843215942
476,632.3903836093843,-791.3168718089499,0.0919997050416663,1.21655011177063
477,-298.7051671512425,-791.1950527668037,0.0915397065164579,1.3733510971069336
478,601.401408110559,-777.9322768159062,0.0910820079838756,1.5108447074890137
479,-425.3725368130952,-775.9681153477582,0.0906265979439563,4.976748704910278
480,-264.23448982685807,-770.8270766348619,0.0901734649542365,4.972353458404541
481,-319.5100109662861,-771.7344892846813,0.0897225976294653,4.938234090805054
482,-308.0922498565168,-772.9229892015926,0.089273984641318,4.911818504333496
483,-85.56999716088171,-771.5271685894581,0.0888276147181114,1.23711895942688
484,-99.67885503396391,-768.9491092910248,0.0883834766445208,1.5129611492156982
485,-264.06578685194245,-769.9680466364811,0.0879415592612982,0.6645193099975586
486,-404.42458261121067,-771.6419727918342,0.0875018514649917,4.944921016693115
487,-417.6651766508818,-771.6549712846936,0.0870643422076667,4.929776668548584
488,-288.14977984428407,-772.6544299117684,0.0866290204966284,1.716459035873413
489,-304.3063237156719,-773.9100932310897,0.0861958753941453,2.157354593276977
490,-209.4614290505648,-773.0587053854301,0.0857648960171745,1.8027236461639404
491,645.3835164994001,-763.9758517985236,0.0853360715370887,1.2080678939819336
492,-453.9171998269858,-766.1221211278144,0.0849093911794032,1.1701390743255615
493,-370.1612564943731,-763.6551156689975,0.0844848442235062,0.9236447811126708
494,-532.4289319917559,-765.1848869116495,0.0840624200023887,4.900901794433594
495,-280.5715848982334,-764.2792758745593,0.0836421079023767,1.891848087310791
496,-485.9420685119927,-772.9530029257204,0.0832238973628649,1.5775249004364014
497,-406.2447412837297,-781.968384214584,0.0828077778760505,1.765418529510498
498,-1913.1573573417963,-807.0992634478847,0.0823937389866703,4.925281763076782
499,-308.3738742660732,-815.6038845846695,0.0819817702917369,4.981348991394043
500,-298.6185897983611,-822.478453798246,0.0815718614402782,4.9984564781188965
501,-326.90806680582466,-820.9728459707633,0.0811640021330769,4.963939905166626
502,-279.65341071076693,-820.8629978979365,0.0807581821224115,1.577296018600464
503,-204.12400677353145,-828.1293303792351,0.0803543912117994,1.6821839809417725
504,-297.0063769567758,-829.0606042293444,0.0799526192557404,1.853442430496216
505,-268.0674928747118,-837.4436833569765,0.0795528561594617,1.4762623310089111
506,-462.0232141532004,-847.7379424659968,0.0791550918786644,4.931423664093018
507,-163.29369460716845,-855.1363950943149,0.0787593164192711,1.3330128192901611
508,-540.0761795848608,-865.7653398110591,0.0783655198371747,1.9833619594573968
509,-409.824241912365,-875.2723362162509,0.0779736922379888,2.586430549621582
510,-201.4056924417615,-883.0340638729282,0.0775838237767989,1.2592761516571045
511,-355.4900088220835,-887.9004554987612,0.0771959046579149,1.9294793605804443
512,684.6596124477685,-886.193300718105,0.0768099251346253,0.8902466297149658
513,-89.16780719086528,-882.9990265668245,0.0764258755089522,4.958496570587158
514,-396.8660602599383,-892.7805960164727,0.0760437461314074,3.676580905914306
515,-480.32800580486656,-896.0592367258058,0.0756635274007504,1.3268709182739258
516,436.0314514540136,-897.7665331399502,0.0752852097637466,2.059025764465332
517,-401.0347583279014,-908.28152601119,0.0749087837149279,3.12257981300354
518,-245.6338886529208,-917.6575470482172,0.0745342397963533,4.942427158355713
519,-554.6379617864266,-929.3695700980132,0.0741615685973715,4.678285837173462
520,-234.86685830652715,-928.1868269100642,0.0737907607543846,4.9603660106658936
521,-186.0056900598109,-924.6360458466826,0.0734218069506127,4.955092430114746
522,-233.75035316348075,-925.7834045402004,0.0730546979158596,4.904737949371338
523,655.4708089917898,-925.3140816456494,0.0726894244262803,1.1900873184204102
524,-221.21463322490453,-921.7700258648364,0.0723259773041489,4.927812099456787
525,-235.3008148934692,-922.3614632058224,0.0719643474176282,4.91513991355896
526,-213.2870312765241,-929.6108801619788,0.0716045256805401,1.3453571796417236
527,-341.75166835933925,-931.0506176024458,0.0712465030521374,4.304079294204712
528,630.4556407086551,-931.2676828918388,0.0708902705368767,1.4055590629577637
529,-306.3247107177973,-940.9499998309616,0.0705358191841923,3.258040189743042
530,-251.31399209164084,-940.749552218352,0.0701831400882713,4.896687269210815
531,-358.80964017771186,-950.9192168603694,0.06983222438783,4.912966966629028
532,-230.20687758028507,-950.9354355022912,0.0694830632658908,4.907128572463989
533,-268.8321051033214,-959.6445303758182,0.0691356479495614,4.904234170913696
534,-298.58730801045897,-958.6190787185976,0.0687899697098135,4.920657396316528
535,-237.560610405542,-967.913545119834,0.0684460198612645,4.960066318511963
536,-235.3264481037856,-976.555351034996,0.0681037897619581,4.94369387626648
537,-319.8174602057785,-977.5404525032797,0.0677632708131484,4.928844213485718
538,-364.4818716816605,-978.8388086668108,0.0674244544590826,3.116050958633423
539,-252.1352073609829,-979.5793822811626,0.0670873321867872,2.149240016937256
540,-268.6688260756433,-979.3612766396708,0.0667518955258533,1.6333205699920654
541,-327.6734885744751,-978.6416647289402,0.066418136048224,4.923399925231934
542,-243.99572490379217,-987.4104586939892,0.0660860453679829,4.95017147064209
543,-119.89862159863117,-995.0694550534718,0.0657556151411429,1.6323063373565674
544,-6227.08790255636,-1053.5919609789928,0.0654268370654372,4.88201379776001
545,-143.38592658415436,-1061.1246632142,0.06509970288011,1.3652210235595703
546,-423.42626863569023,-1063.0281709393864,0.0647742043657095,4.192241191864014
547,-263.8197738494724,-1072.0364738759215,0.0644503333438809,4.908451795578003
548,-230.3304627262056,-1071.277555205573,0.0641280816771615,4.910625696182251
549,-221.9221152825281,-1079.954443491141,0.0638074412687757,4.911235809326172
550,-563.2174796372652,-1091.5777122638697,0.0634884040624318,4.224168062210083
551,524.0870839223265,-1092.460056869189,0.0631709620421197,1.8618144989013672
552,627.1528432570398,-1092.2647277609508,0.0628551072319091,1.3581781387329102
553,663.0027149036526,-1091.5587125856605,0.0625408316957495,1.0860676765441897
554,-685.1583560362458,-1104.6832368568953,0.0622281275372708,4.36961817741394
555,-165.37250699326395,-1112.456023705582,0.0619169868995844,1.2271506786346436
556,-241.3938094556332,-1120.846519337463,0.0616074019650865,4.986895799636841
557,-173.2075407907367,-1120.3181553350264,0.0612993649552611,1.428229808807373
558,469.1794590063393,-1111.7141998769964,0.0609928681304848,2.0101993083953857
559,631.2462673462927,-1111.825805660213,0.0606879037898323,1.2029283046722412
560,638.541170501709,-1111.858448733079,0.0603844642708832,1.1504309177398682
561,458.7200132995844,-1113.386625501464,0.0600825419495287,2.262322902679444
562,583.5185148656368,-1104.825280292916,0.0597821292397811,1.431056022644043
563,-304.7522320136428,-1104.4992403368158,0.0594832185935822,4.976319313049316
564,-223.60750980526208,-1104.679092725719,0.0591858025006143,1.7723650932312012
565,-216.3041478648782,-1103.5104700480651,0.0588898734881112,2.17959976196289
566,590.1904552258551,-1095.830238659593,0.0585954241206706,1.456603765487671
567,538.1205717097968,-1087.3468373455098,0.0583024470000673,1.6703851222991943
568,-436.6849863998592,-1098.1608388406771,0.058010934765067,2.376127481460572
569,-183.62990181744092,-1096.724730415224,0.0577208800912416,4.955373287200928
570,541.0181511089206,-1088.0909604904418,0.0574322756907854,1.9795777797698968
571,-378.5779181934893,-1085.175649360313,0.0571451143123315,1.9315216541290283
572,-453.9019572645426,-1087.709830748557,0.0568593887407698,1.2673637866973877
573,620.6562898397445,-1079.154589480764,0.056575091797066,1.4416320323944092
574,579.5689178980887,-1067.6634049892973,0.0562922163380806,1.499730110168457
575,507.5198672384024,-194.4146845344994,0.0560107552563902,1.9207775592803955
576,321.715409341827,-197.52143427717496,0.0557307014801083,3.0286386013031006
577,549.5570945158601,-189.038811660504,0.0554520479727078,1.7913875579833984
578,-303.3878992520273,-198.08670473412977,0.0551747877328442,2.481199264526367
579,-300.1326702818275,-196.8343060688172,0.05489891379418,1.625845193862915
580,-862.2338324323296,-202.81429949487185,0.0546244192252091,0.2534017562866211
581,-433.0265814684332,-203.94946519989333,0.0543512971290831,0.7108514308929443
582,-293.30595612451435,-203.80160226257328,0.0540795406434376,1.6879489421844482
583,-284.21447411030533,-205.7880470320675,0.0538091429402204,2.091784954071045
584,581.8623942868784,-198.9726345388591,0.0535400972255193,1.5332932472229004
585,-214.9827293775976,-198.48180396411564,0.0532723967393917,1.548577070236206
586,-255.76107903420925,-196.99516892834563,0.0530060347556948,1.585090398788452
587,-175.49826295152306,-194.57349979135205,0.0527410045819163,1.7480673789978027
588,-198.6963403508067,-193.6789653964173,0.0524772995590067,1.7076382637023926
589,-305.36754144579174,-193.68957757371848,0.0522149130612117,4.908990859985352
590,-261.36446776464584,-194.20860796085927,0.0519538384959056,1.583113431930542
591,-226.51998824477195,-202.92764300830103,0.0516940693034261,2.0797836780548096
592,-453.4348275952041,-202.9228192859832,0.051435598956909,2.359208345413208
593,-584.9399478763341,-205.0706061998028,0.0511784209621244,4.940508365631104
594,-368.0229768123478,-203.4265466480087,0.0509225288573138,2.5115292072296143
595,-266.8217291854322,-203.28904809088075,0.0506679162130272,2.4869863986968994
596,100.12355767711998,-197.4283918289896,0.0504145766319621,3.903511285781861
597,-292.9578925374896,-196.2955233415272,0.0501625037488023,2.4246325492858887
598,-355.7158768385649,-180.7211085364948,0.05,1.684623956680298
599,-5978.441808106751,-237.42178787490164,0.05,4.903490543365479
600,-218.8292421720922,-236.62389439863887,0.05,1.9423911571502688
601,-249.8610697504133,-235.85342442808485,0.05,2.5537900924682617
602,-500.173958542198,-238.05862990639915,0.05,4.968102931976318
603,-311.8536417320371,-239.1359262559841,0.05,4.970982789993286
604,-159.46819168925285,-237.76054440330896,0.05,4.946887969970703
605,-442.1506749041379,-239.5013762236032,0.05,4.921339750289917
606,-566.259186668694,-240.54373594875813,0.05,1.953305721282959
607,499.8432468414306,-233.9123665342721,0.05,1.8413703441619875
608,-424.7934808827937,-232.75953954725148,0.05,2.114977598190308
609,565.9276064537465,-223.0020210635904,0.05,1.4279861450195312
610,414.72372682914136,-216.84072687088133,0.05,2.5781896114349365
611,-239.2628035921604,-215.6784548185821,0.05,2.5315935611724854
612,-359.7933581903577,-226.12298452496336,0.05,2.813187599182129
613,-206.84658819660544,-227.29977233502083,0.05,1.943603277206421
614,573.9207930654287,-217.5919038017671,0.05,1.495197057723999
615,-364.228444802016,-216.43090819173864,0.05,2.669440031051636
616,-168.82199714258314,-222.4794426777046,0.05,1.2717816829681396
617,-451.0716452844441,-222.97981154727003,0.05,3.987032651901245
618,612.6938528992235,-214.39653413174852,0.05,1.5855371952056885
619,-388.14139691852034,-212.7315684830696,0.05,2.011049270629883
620,-413.645509365201,-214.5193549936563,0.05,1.6861295700073242
621,-356.1775476060808,-216.22107356911897,0.05,1.9696636199951167
622,-533.4072538439184,-219.21764257592332,0.05,3.0502445697784424
623,-378.1330229185522,-229.5536808950268,0.05,4.905905246734619
624,-282.14071642272177,-230.1629417270049,0.05,4.962284088134766
625,-887.7521561555563,-236.68745513962585,0.05,2.7291085720062256
626,-113.9861322812736,-235.69444614967333,0.05,4.959182977676392
627,-84.14550734907388,-233.11838453957063,0.05,4.91941237449646
628,-285.034457404539,-242.2732855207026,0.05,4.9222331047058105
629,-158.67388029694558,-240.7967772164941,0.05,4.976130485534668
630,-537.8285513542593,-243.66192280912023,0.05,4.925244569778442
631,-406.900283074379,-244.14282923808696,0.05,4.911248683929443
632,-187.93925007656216,-243.7201529630497,0.05,1.7653019428253174
633,-229.6386937558651,-243.3282188495752,0.05,4.928244829177856
634,-215.1320149268955,-242.4936659187395,0.05,4.931474447250366
635,-73.57987122833728,-240.85385852696743,0.05,4.922775030136108
636,-471.9231956444681,-243.21982600237428,0.05,2.592609167098999
637,434.09856344163416,-235.68066576590016,0.05,2.184506893157959
638,497.1508713789284,-227.06433833529428,0.05,2.090278387069702
639,-400.9940996602178,-228.55292725828664,0.05,2.259376287460327
640,463.3982454627752,-221.23225654290243,0.05,2.091963768005371
641,651.1813259363174,-211.4437083977945,0.05,1.0618314743041992
642,590.7609753921628,-203.0961413948349,0.05,1.4292588233947754
643,618.5847092472017,-195.71130808637665,0.05,1.441040277481079
644,-164.32114765644073,-135.08364053737748,0.05,1.4124233722686768
645,4.50394597612322,-133.60474181177472,0.05,4.971012592315674
646,511.5900610886514,-124.25457851453127,0.05,1.8553309440612795
647,613.1749160528183,-115.48463161550836,0.05,1.347550630569458
648,508.2737972900271,-108.09858901534604,0.05,1.98672103881836
649,428.7391562402248,-101.59197630011852,0.05,2.5037827491760254
650,581.7509505316615,-90.14229199842924,0.05,1.6395087242126465
651,522.4659419186413,-90.15850341846613,0.05,1.876777172088623
652,625.2852665647864,-90.17717918538864,0.05,1.229752540588379
653,607.0356909014284,-90.7368494254109,0.05,1.289506196975708
654,570.0336155422032,-78.18492970962642,0.05,1.494231939315796
655,594.2370105102658,-70.58883453459111,0.05,1.4075846672058103
656,586.6312142625451,-62.308584297409325,0.05,1.5663559436798096
657,534.2622776865959,-55.23388611263599,0.05,1.8323533535003664
658,587.2507355451584,-54.0531733472478,0.05,1.7272889614105225
659,576.0453234702348,-54.60518278600839,0.05,1.5318965911865234
660,-263.923710706085,-63.62983159808633,0.05,1.1073124408721924
661,632.0298710808158,-61.89673302027401,0.05,1.2789387702941897
662,559.8095897041261,-62.13382227188912,0.05,1.629603624343872
663,473.2247209489345,-54.35405274226335,0.05,2.3145484924316406
664,461.6875845953822,-47.5011017982569,0.05,2.2810394763946533
665,391.8685225460678,-41.41937509414745,0.05,2.6781115531921387
666,535.9403669402003,-41.96187597700399,0.05,1.9256181716918943
667,596.9463844232262,-41.373617849869696,0.05,1.3978769779205322
668,566.371192676574,-31.34305605910536,0.05,1.8062090873718264
669,587.1971172258258,-23.634785868672697,0.05,1.5882701873779297
670,583.8594654142856,-23.20637272561904,0.05,1.5726349353790283
671,-970.6482739012688,-29.12707628269684,0.05,4.984960556030273
672,477.92262115478513,-19.80883049850356,0.05,1.980576038360596
673,644.6203678116202,-19.5691897187848,0.05,1.1647217273712158
674,574.486032434553,-19.62001857342016,0.05,1.4438459873199463
675,101.90088476389649,-23.67620839816521,0.05,4.290066242218018
676,525.1564715109765,-21.641797776473712,0.05,1.881621599197388
677,-205.310198674351,-29.190470708375827,0.05,4.0337677001953125
678,-551.3450876086949,-31.67004259194251,0.05,0.1813361644744873
679,-1120.3054380372166,-39.8717702694964,0.05,0.2547779083251953
680,-54.32273140028119,-31.79265925917592,0.05,5.020552396774292
681,445.46658394001423,-23.007727605091446,0.05,2.250930070877075
682,-300.98742824271324,-23.08454232627344,0.05,5.0587239265441895
683,507.5111390814185,-15.167286194356208,0.05,1.9311637878417969
684,504.6136132381856,-15.939774004843134,0.05,2.186063051223755
685,525.3228090234101,-8.536718620833055,0.05,1.884284496307373
686,572.2207419477403,-0.2569004110135506,0.05,1.512973070144653
687,619.7770663030445,7.695852881532123,0.05,1.2934539318084717
688,548.6532660245896,15.169348945286089,0.05,1.817832469940185
689,-254.6395545195788,15.676628814548216,0.05,1.633354425430298
690,317.0888602860272,21.461162095054952,0.05,3.1254541873931885
691,-256.61860129088166,21.16017596459385,0.05,1.58394455909729
692,645.266539335996,32.14718963390587,0.05,1.2960379123687744
693,515.5262300722301,43.15185141339148,0.05,1.983603239059448
694,626.210868628323,53.09418986779821,0.05,1.356302261352539
695,-259.4791818544269,53.16761534110824,0.05,1.1280605792999268
696,442.6589142397046,56.59296890673409,0.05,2.560680866241455
697,541.5450294703245,64.93799812681223,0.05,1.905585765838623
698,574.6220638245344,74.24137753344323,0.05,1.5940265655517578
699,-154.02119823843242,132.48558363212646,0.05,1.8157103061676023
700,584.6803541626781,140.52067959547415,0.05,1.7252414226531982
701,556.061166999489,148.57990196297317,0.05,1.889068365097046
702,604.1851988114416,159.6234935365096,0.05,1.701859474182129
703,618.2642307892442,168.92467226172238,0.05,1.5455012321472168
704,613.50764933303,176.65443067194522,0.05,1.3659582138061523
705,-170.06566700637342,179.3752807509229,0.05,1.5380113124847412
706,654.7968930244446,191.5858415478543,0.05,1.2595434188842771
707,592.0263761110604,192.50767284055053,0.05,1.492598533630371
708,639.4726979933679,203.15033462931223,0.05,1.2842600345611572
709,-164.89546918161213,-164.89546918161213,0.05,9.309484720230104
710,-401.9007920943201,-283.3981306379661,0.05,5.88932204246521
711,-48554.91808711588,-16373.90478279727,0.05,9.107269763946531
712,364.12612837702034,364.12612837702034,0.05,2.320446252822876
713,-278.9065702877939,42.60977904461322,0.05,4.9392759799957275
714,421.4085720717907,168.8760433870057,0.05,2.1913793087005615
715,540.5750520505011,261.80079555287955,0.05,1.7342557907104492
716,-36670.80800126344,-7124.720963810384,0.05,4.970762014389038
717,-251.25421432256698,-5979.143172229081,0.05,1.0933880805969238
718,-248.41359672360124,-5160.467518585441,0.05,5.015453100204468
719,-378.0285076342523,-4562.662642216543,0.05,1.5950758457183838
720,352.79685248583553,-4016.5004761385007,0.05,2.751835346221924
721,534.6780363187194,-3561.3826248927785,0.05,1.7829861640930176
722,-93016.56907275543,-11693.6723019712,0.05,5.193636655807495
723,-197.5299569733441,-10735.660439888046,0.05,1.607377052307129
724,574.7760259337723,-9865.626865594062,0.05,1.408135175704956
725,-59093.01932887211,-13381.869184399637,0.05,5.092069625854492
726,-467.5686625413597,-12520.915816275752,0.05,4.974092483520508
727,455.7535941764712,-11709.873978122487,0.05,2.1551127433776855
728,571.6645177431404,-10987.430537189215,0.05,1.585660457611084
729,-230.72594776041805,-10389.835837776503,0.05,1.8848259449005127
730,-350.25004034340384,-9861.436585280026,0.05,3.010768175125122
731,-387.119646121189,-9387.720738322085,0.05,3.03224778175354
732,-26860.840464551373,-10219.774058618717,0.05,5.194737672805786
733,-39602.737526955454,-11555.363307179477,0.05,5.21691107749939
734,-8365.397072146088,-11416.66912304759,0.05,5.254541397094727
735,-10612.250006510318,-11383.151659858537,0.05,5.246816635131836
736,-1031.1826713657006,-10969.072900318823,0.05,5.163771390914917
737,-29683.40213897675,-11688.854794113357,0.05,5.168894290924072
738,-81232.20703023151,-14264.534506562179,0.05,5.248513221740723
739,-101547.63143232763,-17381.78796819666,0.05,5.244966745376587
740,-83959.83588154093,-19677.582723829222,0.05,5.225380182266235
741,-37485.522608606516,-20271.180719988464,0.05,5.281234979629517
742,-94814.73094681874,-22675.81137246686,0.05,5.240959644317627
743,-536.9700380166993,-21983.972580765294,0.05,5.228632926940918
744,-633.9241051480174,-21337.001414837498,0.05,5.232415437698364
745,-721.2788135029375,-20730.65663244531,0.05,3.7948532104492188
746,-362.8097149834037,-20148.718149089254,0.05,1.9517371654510498
747,-1434.6871140182018,-19628.883953670615,0.05,5.190496444702148
748,-1272.0375983260572,-19132.752971093738,0.05,5.201090097427368
749,-2413.1862853944303,-18692.76437410165,0.05,5.184020519256592
750,-809.2304026067256,-18234.2122209864,0.05,5.172977685928345
751,-680.6622732497751,-17795.373472292973,0.05,5.150393724441528
752,-715.2594696789979,-17378.785325887755,0.05,5.148932218551636
753,-3465.2245146133005,-17047.51006847646,0.05,5.1312315464019775
754,-3468.78548155278,-16731.725775757302,0.05,5.14595890045166
755,-2433.5154789194467,-16406.76645082917,0.05,5.1541359424591064
756,-2929.086557330936,-16107.262453195877,0.05,5.155070066452026
757,-1374.9137209638952,-15786.994002495181,0.05,5.182380437850952
758,-355.63811284899714,-15458.667281438878,0.05,5.248323917388916
759,-699.4428282216192,-15151.183438663518,0.05,5.169138669967651
760,-681.0251523688436,-14855.874085881995,0.05,5.159322023391724
761,-267.3231211092323,-14564.10306658654,0.05,5.159144401550293
762,-465.66754834577443,-14287.663154464171,0.05,2.6574645042419434
763,-472.02987299133093,-14021.977899051233,0.05,2.125082015991211
764,438.9890681102872,-13749.129465708564,0.05,2.573397159576416
765,-318.3495661124587,-13500.411319419749,0.05,2.3861730098724365
766,-289.31942163705827,-13260.209648550972,0.05,1.4005310535430908
767,-154.1353224799037,-13026.172607013985,0.05,1.553356409072876
768,586.9768648907542,-12787.345423296358,0.05,1.56996488571167
769,564.1702538669109,-12557.14687713837,0.05,1.830561637878418
770,-332.53668912351134,-12349.95009429066,0.05,1.675293207168579
771,637.1044092334807,-12133.499185898592,0.05,1.37913179397583
772,600.751383600384,-11924.74097984123,0.05,1.6304473876953125
773,560.6095192141831,-11723.364358888724,0.05,1.7743511199951172
774,589.5050771541894,-11527.921986888045,0.05,1.582033634185791
775,467.85017622336744,-11340.48804683943,0.05,2.1945817470550537
776,633.8247213073075,-11156.267850406404,0.05,1.3114655017852783
